License ID,Brand Name,Product Type
"90039","CHATEAU MAGNAN","Wine",
"90039","CHATEAU MALARTIC LAGRAVIERE","Wine",
"90039","CHATEAU MALBEC","Wine",
"90039","CHATEAU MANGONE","Wine",
"90039","CHATEAU MARGAUX","Wine",
"90039","CHATEAU MASSAMIER LA MIGNARDE","Wine",
"90039","CHATEAU MAYCOTT","Wine",
"90039","CHATEAU MINUTY","Wine",
"90039","CHATEAU MIREFLEURS","Wine",
"90039","CHATEAU MONTROSE","Wine",
"90039","CHATEAU MORRISETTE","Wine",
"90039","CHATEAU MORRISETTE CIDERWORKS","Cider",
"90039","CHATEAU MOULIN DE CASSY","Wine",
"90039","CHATEAU MOULIN DU CADET","Wine",
"90039","CHATEAU MOUTON ROTHSCHILD","Wine",
"90039","CHATEAU MUKHRANI","Wine",
"90039","CHATEAU OLIVIER","Wine",
"90039","CHATEAU ORMES DE PEZ","Wine",
"90039","CHATEAU PANCHILLE","Wine",
"90039","CHATEAU PAPE CLEMENT","Wine",
"90039","CHATEAU PEGAU","Wine",
"90039","CHATEAU PETIT VILLAGE","Wine",
"90039","CHATEAU PEYROU","Wine",
"90039","CHATEAU PHELAN SEGUR","Wine",
"90039","CHATEAU PICAU PERNA","Wine",
"90039","CHATEAU PICHON LONGUEVILLE","Wine",
"90039","CHATEAU PICHON LONGUEVILLE COMTESSE DE LALANDE","Wine",
"90039","CHATEAU PONTET CANET","Wine",
"90039","CHATEAU POTELLE","Wine",
"90039","CHATEAU POTENSAC","Wine",
"90039","CHATEAU POUJEAUX","Wine",
"90039","CHATEAU PRIEURE LICHINE","Wine",
"90039","CHATEAU PUY GUILHEM","Wine",
"90039","CHATEAU REYNELLA","Wine",
"90039","CHATEAU ROUGET","Wine",
"90039","CHATEAU SAINT GERMAIN","Wine",
"90039","CHATEAU SAINT ROBERT","Wine",
"90039","CHATEAU SAINT SULPICE","Wine",
"90039","CHATEAU SENEJAC","Wine",
"90039","CHATEAU SOCIANDO MALLET","Wine",
"90039","CHATEAU SOUTARD","Wine",
"90039","CHATEAU SOUVERAIN","Wine",
"90039","CHATEAU ST JEAN","Wine",
"90039","CHATEAU SUDUIRAUT","Wine",
"90039","CHATEAU TAHBILK","Wine",
"90039","CHATEAU TALBOT","Wine",
"90039","CHATEAU TALBOT CORDIER","Wine",
"90039","CHATEAU TANUNDA","Wine",
"90039","CHATEAU TARIS","Wine",
"90039","CHATEAU TARTUGUIERE","Wine",
"90039","CHATEAU TAYAC","Wine",
"90039","CHATEAU TERRES DOUCES","Wine",
"90039","CHATEAU TEYSSIER","Wine",
"90039","CHATEAU TOUR DE GILLET","Wine",
"90039","CHATEAU TOUR PRIGNAC","Wine",
"90039","CHATEAU TRICOT D'ARSAC","Wine",
"90039","CHATEAU TRONQUOY LALANDE","Wine",
"90039","CHATEAU VIEUX MAURAC","Wine",
"90039","CHATEAU VIEUX POURRET","Wine",
"90039","CHATEAU VIRCOULON","Wine",
"90039","CHAZA","Wine",
"90039","CHE GAUCHO","Wine",
"90039","CHE GRANDE","Wine",
"90039","CHEESE BOARD","Wine",
"90039","CHERRY ON TOP","Wine",
"90039","CHERRY PIE","Wine",
"90039","CHERRY TART","Wine",
"90039","CHEVALIER DE FAUVERT","Wine",
"90039","CHEVALIER DE LA GARDIE","Wine",
"90039","CHEVALIER DU GRAND ROBERT","Wine",
"90039","CHEVIOT BRIDGE","Wine",
"90039","CHIARE","Wine",
"90039","CHILLIN","Wine",
"90039","CHIYONOSONO","Wine",
"90039","CHOCO SECCO","Wine",
"90039","CHOCO TOFFEE","Wine",
"90039","CHOCOLAT ROUGE","Wine",
"90039","CHOCOLATE FOUNTAIN","Wine",
"90039","CHOCOLATE SHOP","Wine",
"90039","CHRISTIAN MOREAU PERE & FILS","Wine",
"90039","CHRISTINE ANDREW","Wine",
"90039","CHRISTKINDL","Wine",
"90039","CHRISTMAS DREAM","Wine",
"90039","CHRISTMAS TRADITIONS","Wine",
"90039","CHRISTOPHER MICHAEL WINES","Wine",
"90039","CHRONOLOGY","Wine",
"90039","CIAMBELLA","Wine",
"90039","CICCIO ZACCAGNINI","Wine",
"90039","CIGAR ZIN","Wine",
"90039","CINTA","Wine",
"90039","CITRA","Wine",
"90039","CIVELLO","Wine",
"90039","CK CELLARS","Wine",
"90039","CK MONDAVI","Wine",
"90039","CLAP BACK","Wine",
"90039","CLARENDON HILLS","Wine",
"90039","CLAY SHANNON","Wine",
"90039","CLAY STATION","Wine",
"90039","CLAYHOUSE","Wine",
"90039","CLEAR STONE","Wine",
"90039","CLEMENT PASCALET","Wine",
"90039","CLOS D'ARGENTINE","Wine",
"90039","CLOS DE LOS SIETE","Wine",
"90039","CLOS DE MENDOZA","Wine",
"90039","CLOS DES JUSTICES","Wine",
"90039","CLOS LEOVILLE LAS CASES","Wine",
"90039","CLOS MAINE GRAVEREAU","Wine",
"90039","CLOS NARDIAN","Wine",
"90039","CLOUDCAP","Wine",
"90039","CLOUDFALL","Wine",
"90039","COAST ROAD","Wine",
"90039","COASTAL COVE","Wine",
"90039","COASTAL ESTATES","Wine",
"90039","COCKBURN'S","Wine",
"90039","COCO BAY","Wine",
"90039","COCO BOU","Wine",
"90039","COCOA VINO","Wine",
"90039","COCOVINO","Wine",
"90039","CODORNIU","Wine",
"90039","CODORNIU NAPA","Wine",
"90039","COEUR DE MUSCAT","Wine",
"90039","COLBY RED","Wine",
"90039","COLLE LAURO","Wine",
"90039","COLLE MARRONE","Wine",
"90039","COLLE NERO","Wine",
"90039","COLLECTION DES CHATEAUX","Wine",
"90039","COLLIN BOURISSET","Wine",
"90039","COLLINA FOSSETTA","Wine",
"90039","COLOMBAN","Wine",
"90039","COLOMBO","Wine",
"90039","COLOME","Wine",
"90039","COLOR BLOCK","Wine",
"90039","COLOSSAL","Wine",
"90039","COLUMBIA WINERY","Wine",
"90039","COMERA","Wine",
"90039","COMMANDERIE DE LA BARGEMONE","Wine",
"90039","COMPAGNIA DEL VINO","Wine",
"90039","COMPLICATED","Wine",
"90039","COMTE DE BRISMAND","Wine",
"90039","COMTE DE SENNAVAL","Wine",
"90039","COMTE DESCLOS","Wine",
"90039","CONCILIO","Wine",
"90039","CONCRETE","Wine",
"90039","CONCURA","Wine",
"90039","CONDADO DE ORIZA","Wine",
"90039","CONDE DE LOS ANDES","Wine",
"90039","CONDE NOBLE","Wine",
"90039","CONDE ROBLE","Wine",
"90039","CONGRESS SPRINGS","Wine",
"90039","CONNELLYS","Wine",
"90039","CONNETABLE TALBOT","Wine",
"90039","CONQUISTA","Wine",
"90039","CONSENSUS","Wine",
"90039","CONSPIRACY THEORY","Wine",
"90039","CONSTELLATION MOTIF","Wine",
"90039","CONTEMPO","Wine",
"90039","CONTI ROYALE","Wine",
"90039","COOL DREAMS","Wine",
"90039","COOL FISH","Wine",
"90039","COPPER CAP","Wine",
"90039","COPPER RIDGE","Wine",
"90039","COPPERWOOD","Wine",
"90039","CORDIER","Wine",
"90039","CORDIER ESTATES","Wine",
"90039","CORNICELLI","Wine",
"90039","CORTE ALLE MURA","Wine",
"90039","CORTE BELLA","Wine",
"90039","CORTE GIARA","Wine",
"90039","CORTE MAYOR","Wine",
"90039","CORTELUNGA","Wine",
"90039","CORVO","Wine",
"90039","COSTABRICCO","Wine",
"90039","COSTAL COVE","Wine",
"90039","COTE DE CARNEROS","Wine",
"90039","COTE ORELIA","Wine",
"90039","COUP DE GRACE","Wine",
"90039","COUR DI PIETRA","Wine",
"90039","COVEY RUN","Wine",
"90039","COZY FIRE","Wine",
"90039","CR CELLARS","Wine",
"90039","CRANE RIDGE","Wine",
"90039","CRANSWICK ESTATE","Wine",
"90039","CREAMERY","Wine",
"90039","CREME DE LA CREME","Wine",
"90039","CREME DE LYS","Wine",
"90039","CRESCENDO","Wine",
"90039","CRESCENDO HILLS VINEYARD","Wine",
"90039","CRESTWOOD BARREL","Wine",
"90039","CRICKET FARMS","Wine",
"90039","CRIMSON ROOTS","Wine",
"90039","CROCODILE ROCK","Wine",
"90039","CROCTAILS","Wine",
"90039","CRUZ DE ALBA","Wine",
"90039","CRYSTAL CREEK CELLARS","Wine",
"90039","CULTERRA","Wine",
"90039","CUMA","Wine",
"90039","CURIOUS","Wine",
"90039","CURMUDGEON","Wine",
"90039","CURRENCY","Wine",
"90039","CUTLER CREEK","Wine",
"90039","CUVEE ANNE LAURE","Wine",
"90039","CUVEE NO 5","Wine",
"90039","CV RESERVE","Wine",
"90039","CYCLES GLADIATOR","Wine",
"90039","D DE VIRGINIE BEZIENS","Wine",
"90039","D'ADIMANT","Wine",
"90039","DA VINCI","Wine",
"90039","DACHSHUND BUBBLES","Wine",
"90039","DADA","Wine",
"90039","DAILY'S","Wine",
"90039","DAME DE CLOCHEVIGNE","Wine",
"90039","DAME DE GAFFELIERE","Wine",
"90039","DAMIEN MARTIN","Wine",
"90039","DAMIEN MARTIN SAINT VERAN","Wine",
"90039","DANCING BULL","Wine",
"90039","DANCING FLAME","Wine",
"90039","DANCING VINES","Wine",
"90039","DANIEL LAWRENCE","Wine",
"90039","DARK HORSE","Wine",
"90039","DARK SPY","Wine",
"90039","DARKHORSE","Wine",
"90039","DAVEY & BROWNE","Wine",
"90039","DAVID STONE","Wine",
"90039","DAY DRINKING","Wine",
"90039","DAY OWL","Wine",
"90039","DE BRUYNE","Wine",
"90039","DE L'ARJOLLE","Wine",
"90039","DE LOACH VINEYARDS","Wine",
"90039","DE LORIMIER","Wine",
"90039","DE VENOGE","Wine",
"90039","DEAD LETTER OFFICE","Wine",
"90039","DEALY LANE","Wine",
"90039","DEBONAIR","Wine",
"90039","DEER VALLEY","Wine",
"90039","DEL VENTO","Wine",
"90039","DELAGRANGE BACHELET","Wine",
"90039","DELAPIERRE","Wine",
"90039","DELICATO FAMILY SELECTION","Wine",
"90039","DELILLE CELLARS","Wine",
"90039","DELIO","Wine",
"90039","DELLA SCALA","Wine",
"90039","DELLARA","Wine",
"90039","DELLATORRI","Wine",
"90039","DENNER","Wine",
"90039","DENNIS BROTHERS CELLARS","Wine",
"90039","DEOR","Wine",
"90039","DEPT 66","Wine",
"90039","DESERT EAGLE","Wine",
"90039","DESTINATA","Wine",
"90039","DESTINEE","Low Alcohol Beverage",
"90039","DEVAUX","Wine",
"90039","DEVOUR","Wine",
"90039","DI ZENO","Wine",
"90039","DIAMOND WINES","Wine",
"90039","DIDGERIDOO","Wine",
"90039","DIFLORA","Wine",
"90039","DINKY DO","Wine",
"90039","DISARONNO","Low Alcohol Beverage",
"90039","DIVING INTO HAMPTON WATER","Wine",
"90039","DIXIE AND BASS","Wine",
"90039","DIXIE VODKA COCKTAILS","Low Alcohol Beverage",
"90039","DOG TAIL VINEYARDS","Wine",
"90039","DOGLIOTTI 1870","Wine",
"90039","DOLCE BACIO","Wine",
"90039","DOLCE SOLE","Wine",
"90039","DOLCEA","Wine",
"90039","DOM PERIGNON","Wine",
"90039","DOMAINE ALAIN CHAVY","Wine",
"90039","DOMAINE ANTONIN GUYON","Wine",
"90039","DOMAINE ARMAND ROUSSEAU PERE & FILS","Wine",
"90039","DOMAINE BELLES EAUX","Wine",
"90039","DOMAINE BILLARD GONNET","Wine",
"90039","DOMAINE BLAIN GAGNARD","Wine",
"90039","DOMAINE BOUSQUET","Wine",
"90039","DOMAINE BRETON","Wine",
"90039","DOMAINE CABIRAU","Wine",
"90039","DOMAINE DARNAT","Wine",
"90039","DOMAINE DE BEAURENARD","Wine",
"90039","DOMAINE DE CANTAUSSEL","Wine",
"90039","DOMAINE DE CHEVALIER","Wine",
"90039","DOMAINE DE COURCEL","Wine",
"90039","DOMAINE DE JARRAS","Wine",
"90039","DOMAINE DE L'ARJOLLE","Wine",
"90039","DOMAINE DE L'ARLOT","Wine",
"90039","DOMAINE DE LA GAFFELINE","Wine",
"90039","DOMAINE DE LA GUYONNIERE","Wine",
"90039","DOMAINE DE LA MALADIERE","Wine",
"90039","DOMAINE DE LA PERRIERE","Wine",
"90039","DOMAINE DE LA PERRIERE ARCHAMBAULT","Wine",
"90039","DOMAINE DE LA RENJARDE","Wine",
"90039","DOMAINE DE MARTIALIS","Wine",
"90039","DOMAINE DE MATIBAT","Wine",
"90039","DOMAINE DESHENRYS","Wine",
"90039","DOMAINE DOMINIQUE GUYON","Wine",
"90039","DOMAINE DU CASTEL","Wine",
"90039","DOMAINE DU DONJON","Wine",
"90039","DOMAINE DU DUC DE MAGENTA","Wine",
"90039","DOMAINE DU PEGAU","Wine",
"90039","DOMAINE DU VILLAGE","Wine",
"90039","DOMAINE DURAND","Wine",
"90039","DOMAINE G ROUMIER","Wine",
"90039","DOMAINE GERARD CHAVY & FILS","Wine",
"90039","DOMAINE GUY BOCARD","Wine",
"90039","DOMAINE HARMONIE DES ARPENTS","Wine",
"90039","DOMAINE HIPPOLYTE THEVENOT","Wine",
"90039","DOMAINE JEAN GRIVOT","Wine",
"90039","DOMAINE LA ROQUETE","Wine",
"90039","DOMAINE LAURENT COGNARD","Wine",
"90039","DOMAINE M","Wine",
"90039","DOMAINE MAGDELAINE","Wine",
"90039","DOMAINE MARCEL DEISS","Wine",
"90039","DOMAINE MARQUIS D'ANGERVILLE","Wine",
"90039","DOMAINE MASSAMIER LA MIGNARDE","Wine",
"90039","DOMAINE MICHEL GOUBARD","Wine",
"90039","DOMAINE MICHEL NIELLON","Wine",
"90039","DOMAINE MICHEL PICARD","Wine",
"90039","DOMAINE MOUTON","Wine",
"90039","DOMAINE PARENT","Wine",
"90039","DOMAINE PIERRE DAMOY","Wine",
"90039","DOMAINE PIERRE GELIN","Wine",
"90039","DOMAINE PIERRE LABET","Wine",
"90039","DOMAINE PORTE ROUGE","Wine",
"90039","DOMAINE PUYDEVAL","Wine",
"90039","DOMAINE RAMONET","Wine",
"90039","DOMAINE ROBERT VOCORET & SES FILS","Wine",
"90039","DOMAINE ROUGE GARANCE","Wine",
"90039","DOMAINE SERRES MAZARD","Wine",
"90039","DOMAINE TOLLOT BEAUT","Wine",
"90039","DOMAINE VOCORET & FILS","Wine",
"90039","DOMAINES BARONS DE ROTHSCHILD LAFITE","Wine",
"90039","DOMANE WACHAU","Wine",
"90039","DOMINANT SEVEN","Wine",
"90039","DOMINI VENETI","Wine",
"90039","DOMINION WINE CELLARS","Wine",
"90039","DOMINUS ESTATE","Wine",
"90039","DON DAVID","Wine",
"90039","DON FLORENCIO","Wine",
"90039","DON HUGO","Wine",
"90039","DON MIGUEL GASCON","Wine",
"90039","DON QUIXOTE","Wine",
"90039","DON'T MIND IF I DO","Wine",
"90039","DONINI","Wine",
"90039","DONNAFUGATA","Wine",
"90039","DOPPIO PASSO","Wine",
"90039","DOS FAMILIAS","Wine",
"90039","DOVE CREEK","Wine",
"90039","DR H THANISCH","Wine",
"90039","DR KONSTANTIN FRANK","Wine",
"90039","DR WILLKOMM","Wine",
"90039","DR ZENZEN","Wine",
"90039","DR. SCHMITT","Wine",
"90039","DREAM #7","Wine",
"90039","DRESSAGE","Wine",
"90039","DREYER SONOMA","Wine",
"90039","DROP OF SUNSHINE","Wine",
"90039","DUCA DI SALAPARUTA","Wine",
"90039","DUCA DI SASSETA","Wine",
"90039","DUCAROSSO","Wine",
"90039","DUCK COMMANDER","Wine",
"90039","DUCK HUNTER","Wine",
"90039","DUE DEL MONTE","Wine",
"90039","DUMOL","Wine",
"90039","DUMOL WINE COMPANY","Wine",
"90039","DUNDALGAN","Wine",
"90039","DUPLIN","Wine",
"90039","DUPRAIS","Wine",
"90039","DURANGO","Wine",
"90039","DURANTE","Wine",
"90039","DURBANVILLE HILLS","Wine",
"90039","DUTSCHKE","Wine",
"90039","DUVAL LEROY","Wine",
"90039","DYED IN THE WOOL","Wine",
"90039","DYNAMITE VINEYARDS","Wine",
"90039","E-Z E-A-S-Y WORLD WIDE WINES","Wine",
"90039","EARL COMIN","Wine",
"90039","EARTH 3.0 TIERRA","Wine",
"90039","ECCO DOMANI","Wine",
"90039","ECHELON","Wine",
"90039","ECHIGO SHUZO CO","Wine",
"90039","ECO LOVE","Wine",
"90039","ECOCERT","Wine",
"90039","ECOS DE RULO","Wine",
"90039","ED HARDY","Wine",
"90039","EDEN CANYON VINEYARDS","Wine",
"90039","EDGEWOOD ESTATE","Wine",
"90039","EDNA VALLEY VINEYARD","Wine",
"90039","EDUCATED GUESS","Wine",
"90039","EIGHT YEARS IN THE DESERT","Wine",
"90039","EL BINO","Wine",
"90039","EL CAMPO","Wine",
"90039","EL CIRCULO","Wine",
"90039","EL COLECTIVO","Wine",
"90039","EL COMPANERO","Wine",
"90039","EL GRAN PENSADOR","Wine",
"90039","EL JIMADOR","Wine",
"90039","EL MOLINO","Wine",
"90039","EL PENSADOR","Wine",
"90039","EL SANCHO ESCUDERO","Wine",
"90039","EL TESORO DE LAS MONTANAS","Wine",
"90039","EL TORITO","Wine",
"90039","EL TORO FLACO","Wine",
"90039","EL VEDADO","Wine",
"90039","EL VIEJO CASTILLO DE MONLERO","Wine",
"90039","ELA","Wine",
"90039","ELDER VINE","Wine",
"90039","ELEMENTALIST","Wine",
"90039","ELEMENTS","Wine",
"90039","ELETTRA","Wine",
"90039","ELEVEN TONGUES","Wine",
"90039","ELISABETTA","Wine",
"90039","ELLIOT COOPER","Wine",
"90039","ELOISE","Wine",
"90039","ELS ICED COFFEE","Wine",
"90039","ELY","Wine",
"90039","EMANCIPATION","Wine",
"90039","EMBRAZEN","Wine",
"90039","EMERALD VALLEY VINEYARDS","Wine",
"90039","EMERIL'S CLASSICS","Wine",
"90039","EMMA PEARL","Wine",
"90039","EMPORIUM","Wine",
"90039","EMU WINE COMPANY","Wine",
"90039","ENCENDER","Wine",
"90039","ENCIRO","Wine",
"90039","ENGEL","Wine",
"90039","ENSEMBLE","Wine",
"90039","ENZA","Wine",
"90039","EPIPHANY","Wine",
"90039","EPONYMOUS","Wine",
"90039","ERCOLE VELENOSI","Wine",
"90039","ERGO","Wine",
"90039","ERNEST & JULIO GALLO","Wine",
"90039","ERNEST & JULIO GALLO SONOMA","Wine",
"90039","ERNEST & JULIO GALLO TWIN VALLEY","Wine",
"90039","ERNEST WEIN","Wine",
"90039","ERNESTO CATENA","Wine",
"90039","ERNIE ELS ICED COFFEE","Wine",
"90039","ESCAMAS DEL DRAGON","Wine",
"90039","ESCHER HAUS","Wine",
"90039","ESPIRITU DE ARGENTINA","Wine",
"90039","ESPRIT DE SAINT SULPICE","Wine",
"90039","ESPRIT DU RHONE","Wine",
"90039","ESPRITZA","Wine",
"90039","ESPUELA DEL GAUCHO","Wine",
"90039","ESTEBAN MARTIN","Wine",
"90039","ESTO ES","Wine",
"90039","ETKO","Wine",
"90039","ETUDE","Wine",
"90039","EUGENE KLIPFEL","Wine",
"90039","EULILA","Wine",
"90039","EVANTA","Wine",
"90039","EVENING SHADE","Wine",
"90039","EVIE","Wine",
"90039","EVVIVA","Wine",
"90039","EVVIVA STELLA MIA","Wine",
"90039","EWALD THEOD DRATHEN","Wine",
"90039","EXIT 96","Wine",
"90039","EXITUS","Wine",
"90039","EXPOSITION","Wine",
"90039","EXQUISITE COLLECTION","Wine",
"90039","EZIO","Wine",
"90039","F CHAUVENET","Wine",
"90039","FABBRO EFIGLI","Wine",
"90039","FACADE","Wine",
"90039","FAIRBANKS","Wine",
"90039","FAIRE LA FETE","Wine",
"90039","FAIRHILLS","Wine",
"90039","FALLING STAR","Wine",
"90039","FAMENCO","Wine",
"90039","FAMIGLIA BIANCHI","Wine",
"90039","FANCY PANTS","Wine",
"90039","FARMERS OF WINE","Wine",
"90039","FAT CROC","Wine",
"90039","FATTORIA DI GRIGNANO","Wine",
"90039","FATTORIA SAN LEONINO","Wine",
"90039","FATTORIE MELINI","Wine",
"90039","FAUST","Wine",
"90039","FELIPE STAITI","Wine",
"90039","FELIX LAVAQUE","Wine",
"90039","FELIX SOLIS","Wine",
"90039","FERESIN DAVIDE","Wine",
"90039","FERNANDEZ DE ARRAYA","Wine",
"90039","FERRARI CARANO","Wine",
"90039","FERRE I CATASUS","Wine",
"90039","FESS PARKER","Wine",
"90039","FESTIVE COLLECTION","Wine",
"90039","FETISH","Wine",
"90039","FETZER","Wine",
"90039","FEUDO MACCARI","Wine",
"90039","FEUDO MONACI","Wine",
"90039","FEUDO PRINCIPI DI BUTERA","Wine",
"90039","FIELD & FARM","Wine",
"90039","FIFTY SHADES OF GREY","Wine",
"90039","FIGHTING CHANCE","Wine",
"90039","FIGUERO","Wine",
"90039","FINCA EL ORIGEN","Wine",
"90039","FINCA LALANDE","Wine",
"90039","FINCA LAS MORAS","Wine",
"90039","FINCA LOS PRADOS","Wine",
"90039","FINCAS DEL LEBREL","Wine",
"90039","FIREBIRDS","Wine",
"90039","FIREBIRDS CELLARS","Wine",
"90039","FIREBRIX","Wine",
"90039","FIREBRIX VINEYARDS","Wine",
"90039","FIRECRACKER","Wine",
"90039","FISH HOUSE","Wine",
"90039","FITVINE","Wine",
"90039","FIVE ACRES","Wine",
"90039","FIVE OAKS","Wine",
"90039","FIVE PILLARS","Wine",
"90039","FJ SERRA","Wine",
"90039","FLAGSTONE","Wine",
"90039","FLAME OPAL","Wine",
"90039","FLANAGANS RIDGE","Wine",
"90039","FLASQ","Wine",
"90039","FLAT ROCK","Wine",
"90039","FLAT TOP HILLS","Wine",
"90039","FLATTERY","Wine",
"90039","FLAUREO","Wine",
"90039","FLAVS","Wine",
"90039","FLERIANOS","Wine",
"90039","FLEUR DE CARNEROS","Wine",
"90039","FLEURS DE PRAIRIE","Wine",
"90039","FLIPSIDE","Wine",
"90039","FLIRT","Wine",
"90039","FLIRTY BIRD","Wine",
"90039","FLOODGATE","Wine",
"90039","FLORA & STONE","Wine",
"90039","FLORILITY","Wine",
"90039","FLOURISH","Wine",
"90039","FLOWER KEEPER","Wine",
"90039","FLOWERS","Wine",
"90039","FLUSSO","Wine",
"90039","FLYBIRD","Wine",
"90039","FOG HEAD","Wine",
"90039","FOG MOUNTAIN","Wine",
"90039","FOLONARI","Wine",
"90039","FONTANA D'ITALIA","Wine",
"90039","FONTANAFREDDA","Wine",
"90039","FONTELLA","Wine",
"90039","FOODIES","Wine",
"90039","FORCE & GRACE","Wine",
"90039","FOREIGN PRESS","Wine",
"90039","FORT ROSS","Wine",
"90039","FORTANT","Wine",
"90039","FORTUNATE SON","Wine",
"90039","FORTY FIVE & VINE","Wine",
"90039","FOSTER & HARVEST","Wine",
"90039","FOUR EMUS","Wine",
"90039","FOUR IN HAND","Wine",
"90039","FOX GROVE","Wine",
"90039","FRAGILE","Wine",
"90039","FRANCESCO","Wine",
"90039","FRANCOIS FOUCHE","Wine",
"90039","FRANCOIS LABET","Wine",
"90039","FRANCOIS PARENT","Wine",
"90039","FRATTA PASINI","Wine",
"90039","FREE REIGN","Wine",
"90039","FREE RUN","Wine",
"90039","FREEMAN VINEYARD & WINERY","Wine",
"90039","FREI BROTHERS","Wine",
"90039","FRENCH ESCAPE","Wine",
"90039","FRENCH GARDEN","Wine",
"90039","FRENCH RABBIT","Wine",
"90039","FRIDA KAHLO","Wine",
"90039","FRIGID FROLIC","Wine",
"90039","FRITZ WILLI","Wine",
"90039","FROM THE HEART OF ZINATION","Wine",
"90039","FRONTIER RED","Wine",
"90039","FRUIT STAND VINEYARDS","Wine",
"90039","FRUITY HAZE","Wine",
"90039","FUDO MYOO","Wine",
"90039","FUEGO AUSTRAL","Wine",
"90039","FUKUCHO","Wine",
"90039","FUNDACION DE MENDOZA","Wine",
"90039","FUNF","Wine",
"90039","FUZION","Wine",
"90039","Forte Elerone","Wine",
"90039","G","Wine",
"90039","G H MUMM & CIE","Wine",
"90039","G'DAY","Wine",
"90039","G7","Wine",
"90039","GA ROSSI DI MEDELANA","Wine",
"90039","GABARDA SELECCION","Wine",
"90039","GABBIANO","Wine",
"90039","GABRIEL LESIRE","Wine",
"90039","GAGNARD DELAGRANGE","Wine",
"90039","GAIDA","Wine",
"90039","GALA ROUGE","Wine",
"90039","GALLO","Wine",
"90039","GALLO FAMILY","Wine",
"90039","GALLO FAMILY VINEYARDS","Wine",
"90039","GALLO FAMILY VINEYARDS TWIN VALLEY","Wine",
"90039","GALLO LIVINGSTON CELLARS","Wine",
"90039","GALLO OF SONOMA","Wine",
"90039","GALLO SHEFFIELD CELLARS","Wine",
"90039","GAME BOX","Wine",
"90039","GAMELLON","Wine",
"90039","GARDENIA","Wine",
"90039","GAROFOLI","Wine",
"90039","GARY FARRELL","Wine",
"90039","GATHER & GRACE","Wine",
"90039","GATO NEGRO","Wine",
"90039","GELISI ANTONIO","Wine",
"90039","GEMMA DI LUNA","Wine",
"90039","GENOFRANCO","Wine",
"90039","GEOFF MERRILL","Wine",
"90039","GEORGE WYNDHAM","Wine",
"90039","GEORGES DELEGER","Wine",
"90039","GEORGES DUBOEUF","Wine",
"90039","GERARD CHAVY & FILS","Wine",
"90039","GERARD WEINZORN","Wine",
"90039","GERSTACKER","Wine",
"90039","GEYSER PEAK","Wine",
"90039","GHOST PINES","Wine",
"90039","GIA BELLA","Wine",
"90039","GIACOSA FRATELLI","Wine",
"90039","GIAMBELLINO","Wine",
"90039","GIN & JUICE BY DRE AND SNOOP","Low Alcohol Beverage",
"90039","GIO VA","Wine",
"90039","GIOLITI","Wine",
"90039","GIONELLI","Wine",
"90039","GIORGIO & GIANNI","Wine",
"90039","GIOTTI","Wine",
"90039","GIOVINELLO","Wine",
"90039","GIRARD","Wine",
"90039","GIRASOLE VINEYARDS","Wine",
"90039","GIRETTO","Wine",
"90039","GIRL GO LIGHTLY","Wine",
"90039","GIULIO PASOTTI","Wine",
"90039","GLACIER BAY","Low Alcohol Beverage",
"90039","GLEN CARLOU","Wine",
"90039","GLEN ELLEN","Wine",
"90039","GLORIA","Wine",
"90039","GNARLED VINE","Wine",
"90039","GOATS TRAIL","Wine",
"90039","GOIYA","Wine",
"90039","GOLD","Wine",
"90039","GOLD & GRAPE","Wine",
"90039","GOLD SEAL","Wine",
"90039","GOLDEN KAAN","Wine",
"90039","GOLDEN ROOT","Wine",
"90039","GONZALEZ BYASS","Wine",
"90039","GOOSE BAY","Wine",
"90039","GOOSE RIDGE VINEYARDS","Wine",
"90039","GORREBUSTO","Wine",
"90039","GORU VERDE","Wine",
"90039","GOTHAM","Wine",
"90039","GOULAINE","Wine",
"90039","GOURMANDISES","Wine",
"90039","GRACELAND CELLARS","Wine",
"90039","GRAFFITO","Wine",
"90039","GRAN CONTI","Wine",
"90039","GRAN CORTE","Wine",
"90039","GRAN CRUZ PORTO","Wine",
"90039","GRAN SERMONE","Wine",
"90039","GRAN VALOR","Wine",
"90039","GRAND CLARET DE LA GRANGE CLINET","Wine",
"90039","GRAND PACIFIC","Wine",
"90039","GRAND ROLLAND","Wine",
"90039","GRANDE ALBERONE","Wine",
"90039","GRANDI MORI","Wine",
"90039","GRANDIN","Wine",
"90039","GRANI","Wine",
"90039","GRANITE CLOUD","Wine",
"90039","GRATIEN & MEYER SEYDOUX","Wine",
"90039","GRAVELLY FORD","Wine",
"90039","GRAVITY HILLS","Wine",
"90039","GRAY MOUNTAIN CELLARS","Wine",
"90039","GRAY RANDOLPH","Wine",
"90039","GREATER THAN ONE","Wine",
"90039","GREENER PLANET","Wine",
"90039","GREG NORMAN ESTATES","Wine",
"90039","GRGICH HILLS","Wine",
"90039","GRGICH HILLS ESTATE","Wine",
"90039","GROOVEE","Wine",
"90039","GROTH","Wine",
"90039","GROVE MANOR","Wine",
"90039","GROVE STREET","Wine",
"90039","GRUPO PENAFLOR","Wine",
"90039","GRUPPO ITALIANO VINI","Wine",
"90039","GUARACHI FAMILY WINES","Wine",
"90039","GUM DROP","Wine",
"90039","GUSTAVE LORENTZ","Wine",
"90039","GUY BOCARD","Wine",
"90039","HACHON","Wine",
