License ID,Brand Name,Product Type
"13182273","HERO & VILLIAN","Wine",
"13182273","HEWITT VINEYARD","Wine",
"13182273","HIDDEN SEA","Wine",
"13182273","HIDDEN STACHE","Wine",
"13182273","HIEROGRAM","Wine",
"13182273","HIGH NOON","Low Alcohol Beverage",
"13182273","HIGH NOON SUN SIPS","Wine",
"13182273","HIGH TABLE","Wine",
"13182273","HIMMELSTIEGE","Wine",
"13182273","HINNANT FAMILY VINEYARDS","Wine",
"13182273","HOGUE","Wine",
"13182273","HOOK OR CROOK","Wine",
"13182273","HORTON VINEYARDS","Wine",
"13182273","HOSHI","Wine",
"13182273","HOUSE WINE","Wine",
"13182273","ICON","Wine",
"13182273","IL CASATO","Wine",
"13182273","IL FONTINO","Wine",
"13182273","IL TRAMONTO","Wine",
"13182273","IMMERSION","Wine",
"13182273","INDOMITA","Wine",
"13182273","INFINITO - AG","Wine",
"13182273","INTERMINGLE","Wine",
"13182273","INVITATION WINES BY CHATEAU SOUVERAIN","Wine",
"13182273","INYCON","Wine",
"13182273","ISOLE E OLENA","Wine",
"13182273","ITSASMENDI","Wine",
"13182273","J VINEYARDS & WINERY","Wine",
"13182273","JACK DANIEL'S","Low Alcohol Beverage",
"13182273","JACOB'S CREEK","Wine",
"13182273","JACQUES BARDELOT","Wine",
"13182273","JEKEL VINEYARDS","Wine",
"13182273","JENICA PEAK","Wine",
"13182273","JOIA SPIRIT","Low Alcohol Beverage",
"13182273","JOSEF WEINBERG","Wine",
"13182273","JP","Wine",
"13182273","JUAN RAMON LOZANO","Wine",
"13182273","JUGGERNAUT","Wine",
"13182273","KANGAROO RIDGE","Wine",
"13182273","KENDALL JACKSON","Wine",
"13182273","KICKSTAND","Wine",
"13182273","KIKKOMAN","Wine",
"13182273","KING STAG","Wine",
"13182273","KIR ROYAL CHAMERE","Wine",
"13182273","KITA SHUZO CO","Wine",
"13182273","KNOTTY VINES","Wine",
"13182273","KOMODO DRAGON","Wine",
"13182273","KORBEL","Wine",
"13182273","L'USINE","Wine",
"13182273","LA CATRINA","Wine",
"13182273","LA CREMA","Wine",
"13182273","LA CROIX DES CHAMPS","Wine",
"13182273","LA FORCINE","Wine",
"13182273","LA JOLIE FLEUR","Wine",
"13182273","LA PERRUCHE","Wine",
"13182273","LA PETITE LUNE","Wine",
"13182273","LA RONCIERE","Wine",
"13182273","LA VINA DE SEGUNDO","Wine",
"13182273","LAGAR DE COSTA","Wine",
"13182273","LAMARCA","Wine",
"13182273","LANDSHUT","Wine",
"13182273","LAS BAYAS ESTATE","Wine",
"13182273","LAS CAMPANAS","Wine",
