License ID,Trade Name,Address,City,State,Zip Code,Report Type
X16181,PRECISION BRAND COLLECTION WINE & SPIRITS LLC,1241 ADAMS ST,SAINT HELENA,CA,94574,Unlicensed Supplier
X16257,PRESTIGE WORLDWIDE WINE COMPANY LLC,181 YULUPA CIRCLE,SANTA ROSA,CA,95405,Unlicensed Supplier
B00774,PROTECTOR BREWERY,8680 MIRALANI DRIVE,SAN DIEGO,CA,92126,Unlicensed Supplier
X01232,PWG Vintners USA Inc,2700A Napa Valley Corporate Dr,Napa,CA,94558-7552,Unlicensed Supplier
X14331,Pacific Edge Wine & Spirits,5155 Clareton Dr Suite 100,Agoura Hills,CA,91301,Unlicensed Supplier
X11885,Pacific International Liquor Inc,4800 S Alameda Street,Vernon,CA,90058,Unlicensed Supplier
X11339,Pacific Oasis Winery,PO Box 789,Ceres,CA,95307,Unlicensed Supplier
X03017,Pacific Star,33000 North Highway One,Fort Bragg,CA,95437,Unlicensed Supplier
X15594,Pacific Wine Distributors,15751 Tapia St,Irwindale,CA,91706,Unlicensed Supplier
X10677,Pacific Wine Partners,800 south Alta Street,Gonzales,CA,93926,Unlicensed Supplier
X02727,Pacifica Imports,369 South Main Street,Sebastopol,CA,95472,Unlicensed Supplier
X00948,Pahlmeyer,P O Box 4142,Napa,CA,94558,Unlicensed Supplier
X11430,Palisades Wine,3130 Old Lawley Toll Road,Calistoga,CA,94515,Unlicensed Supplier
X13109,Palmateer Consulting,P O Box 150398,San Rafael,CA,94915,Unlicensed Supplier
X11903,Palmaz Vineyards,4029 Hagen Road,Napa,CA,94558,Unlicensed Supplier
X01910,Paloma Vineyard,4013 Spring Mountain Road,St Helena,CA,94754,Unlicensed Supplier
X10603,Panacea Wine Company Inc,205B Jim Oswald Way,American Canyon,CA,94503,Unlicensed Supplier
X02955,Pandrama Brewing Company,409 Spring Street,Nevada City,CA,95959,Unlicensed Supplier
X03242,Paoletti Estates Winery,4501 Siverado Trail,Calistoga,CA,94515,Unlicensed Supplier
X12625,Papapietro Perry Winery,4791 Dry Creek Road,Healdsburg,CA,95448,Unlicensed Supplier
X01751,Paradigm Winery,PO Box 3329,Yountville,CA,94599,Unlicensed Supplier
X01842,Paradise Ridge Winery,4545 Thomas Lake Harris Drive,Santa Rosa,CA,95403,Unlicensed Supplier
X17359,Parady Family Wines,5875 Pope Valley Rd,Pope Valley,CA,94567,Unlicensed Supplier
X17366,Parady Family Wines LLC,5875 Pope Valley Rd,Pope Valley,CA,94567,Unlicensed Supplier
X02087,Paraiso Springs,38060 Paraiso Springs Road,Soledad,CA,93960,Unlicensed Supplier
X10868,Paralell Wines,2920 Spring Mountain Road,St Helena,CA,94574,Unlicensed Supplier
X11200,Paras Vineyards,1150 Lombard Street,San Francisco,CA,94558,Unlicensed Supplier
X00231,Parducci Wine Estates,501 Parducci Road,Ukiah,CA,95482-3015,Unlicensed Supplier
X14817,Parmeson Wines,2859 Dry Creek Rd,Healdsburg,CA,95448-8230,Unlicensed Supplier
X16810,Parr Wines LLC,P O Box 907,Cambria,CA,93428,Unlicensed Supplier
X00062,Parrott & Co Inc,5565 Tesla Road,Livermore,CA,94550,Unlicensed Supplier
X03261,Partridge Cellars LLC,13875 Cerritos Corp Drive,Cerritos,CA,90703,Unlicensed Supplier
X10428,Patianna Organic Vineyards,6552 Red Winery Road,Geyserville,CA,95441,Unlicensed Supplier
X14588,Patrick McNeil Wines,194 Camino Oruga,Napa,CA,94558,Unlicensed Supplier
X14587,Patrick McNeil Wines,2323 Tuley Court  Suite 110,Paso Robles,CA,93446,Unlicensed Supplier
X02698,Patz & Hall,P O Box 5479,Napa,CA,94581-0479,Unlicensed Supplier
X01401,Paul Hobbs Imports Inc,3355 Gravenstein Hwy N,Sebastopol,CA,95472-2327,Unlicensed Supplier
X14248,Paul Hobbs Winery,3355 Gravenstein Highway North,Sebastopol,CA,95472,Unlicensed Supplier
X13641,Paul Lato Wines,P O Box 6761,Santa Maria,CA,93456,Unlicensed Supplier
X03203,Pavi Wines,1360 Main Street Suite A,St Helena,CA,94574,Unlicensed Supplier
X03590,Pavilion Winery,5055 Soland Avenue,Napa,CA,94558,Unlicensed Supplier
X03187,Pax Wine Cellars LLC,3352D Coffey Lane,Santa Rosa,CA,95403,Unlicensed Supplier
X01282,Peachy Canyon Winery,RT 1 Box 115C,Paso Robles,CA,93446,Unlicensed Supplier
X02836,Peak Wines International,22281 Chianti Road,Geyserville,CA,95441,Unlicensed Supplier
X15454,Peake Ranch,2445 Alamo Pintado Avenue,Los Olivos,CA,93441,Unlicensed Supplier
X11495,Pear Valley Vineyard,1 Sierra Vista,Laguna Niguel,CA,92677,Unlicensed Supplier
X11468,Peay Vineyards,207 N Cloverdale Blvd #201,Cloverdale,CA,95425,Unlicensed Supplier
X17239,Pedroncelli Winery,1220 Canyon Road,Geyserville,CA,95441,Unlicensed Supplier
X01642,Peirano Estate Vineyards,P O Box 1992,Lodi,CA,95241,Unlicensed Supplier
X13606,Peju Province,PO Box 478,Rutherford,CA,94571,Unlicensed Supplier
X01717,Peju Province Winery,8466 St Helena Hwy,Rutherford,CA,94573,Unlicensed Supplier
X13611,Pelerin Wines,11530 Hidden Hills Road,Carmel Valley,CA,93924,Unlicensed Supplier
X00763,Pellegrini Family Vineyards,272 South Maple Avenue,South San Francisco,CA,94080,Unlicensed Supplier
X11080,Peltier Station,1002 Black Diamond Way,Lodi,CA,95242,Unlicensed Supplier
X15333,Peltier Winery,22150 N Kennefick Road,Acampo,CA,95220,Unlicensed Supplier
X14405,Pence,1235 W McCoy Ln,Santa Maria,CA,93455,Unlicensed Supplier
X01756,Pepperwood Springs,1200 Holmes Ranch Road,Philo,CA,94566,Unlicensed Supplier
X13133,Perata Vineyards,5055 Solano Ave,Napa,CA,94558,Unlicensed Supplier
X14189,Percy Selections,899 Green St,San Francisco,CA,94133,Unlicensed Supplier
X14344,Perelada,30211 Avenida de la Banderas 2nd FL,Rancho Santa Margarita,CA,92688,Unlicensed Supplier
X03018,Pessagno Winery,22704 Picador Drive,Salinas,CA,93908,Unlicensed Supplier
X02666,Peter Franus Wine Company,P O Box 10575,Napa,CA,94581,Unlicensed Supplier
X01758,Peter McCoy Vineyards,17050 Highway 128,Calistoga,CA,94515,Unlicensed Supplier
X01304,Peter Michael Winery,12400 Ida Clayton Road,Calistoga,CA,94515,Unlicensed Supplier
X02599,Peterson Winery,1040 Lytton Springs Road,Healdsburg,CA,95448,Unlicensed Supplier
X15239,Peterson Winery,4791 Dry Creek Rd,Healdsburg,CA,95488,Unlicensed Supplier
X12720,Petit Hameau,638 Lindero Canyon Rd #223,Oak Park,CA,91377,Unlicensed Supplier
X10596,Pettrone Winery,1170 Bel Arbres Road,Redwood Valley,CA,95470,Unlicensed Supplier
X02699,Pezzi King Vineyards,3805 Lambert Bridge Road,Healdsburg,CA,95448,Unlicensed Supplier
X12811,PharaohMoans,1040 Main Street Suite 100,St Helena,CA,94559,Unlicensed Supplier
X01648,Philip Staley Vineyards & Winery,P O Box 1657,Healdsburg,CA,95448,Unlicensed Supplier
X01457,Philip Togni Vineyard,P O Box 81,St Helena,CA,94574,Unlicensed Supplier
X01228,Phillipe Lorraine,1630 Vineyard Street,St Helena,CA,94574,Unlicensed Supplier
X03016,Phillips Farms,4580 West Highway 12,Lodi,CA,95242,Unlicensed Supplier
X00278,Phillips Hogue,26836 Country Road 12A,Esparto,CA,95627,Unlicensed Supplier
X02632,Phillips Vineyards,4580 West Highway 12,Lodi,CA,95242,Unlicensed Supplier
X03422,Phoenix Vineyards & Winery,3175 Dry Creek Road,Napa Valley,CA,94558,Unlicensed Supplier
X11125,Piaceri Wines LLC,P O Box 309,Fulton,CA,95439,Unlicensed Supplier
X13254,Pianetta Winery,PO Box 190,San Mighuel,CA,93451,Unlicensed Supplier
X13377,Picnic Wine Company LLC,5200 Wild Horse Valley Road,Napa,CA,94558,Unlicensed Supplier
X12724,Piedrasassi,1501 E Chestnut Avenue,Lompoc,CA,93436,Unlicensed Supplier
X00961,Pietra Santa,10034 Cienega Road,Hollister,CA,95023,Unlicensed Supplier
X01252,Pine Ridge Winery,5901 Silverado Trail,Napa,CA,94558,Unlicensed Supplier
X03464,Pipestone Vineyards,2040 Niderer Road,Paso Robles,CA,93446,Unlicensed Supplier
X13034,Pisoni Vineyards,P O Box 908,Gonzales,CA,93926,Unlicensed Supplier
X11544,Plata Wine Partners,855 Bordeaux Way Suite 100,Napa,CA,94558,Unlicensed Supplier
X10466,Platense Wines,Pier 23 The Emarcadero,San Francisco,CA,94111,Unlicensed Supplier
X02125,Plume Ridge,1485 Andrew Drive,Claremont,CA,91773-5766,Unlicensed Supplier
X02956,PlumpJack Winery,620 Oakville Cross Road,Napa,CA,94558,Unlicensed Supplier
X15533,Poe Wines,292 Kaanapali Dr,Napa,CA,94558,Unlicensed Supplier
X10958,Point Concepcion,PO Box 3440,Lompol,CA,93438,Unlicensed Supplier
X12794,Polaris Wines LLC,855 Bordeaux Way Suite 260,Napa,CA,94558,Unlicensed Supplier
X14355,Pomar Junction Vineyard,5036 South El Pomar Rd,Templeton,CA,93465,Unlicensed Supplier
X11129,Popcorn Wine Group,824A Healdsburg Avenue,Healdsburg,CA,95448,Unlicensed Supplier
X13640,Pope Valley Winery,10130 Commerical Avenue,Penn Valley,CA,95946,Unlicensed Supplier
X00998,Poppy Hill,5400 Old Sonoma Road,Napa,CA,94559,Unlicensed Supplier
X17083,Por que no Selections,594 29th Street,San Francisco,CA,94131,Unlicensed Supplier
X14662,Porch Pounder,"45 N Main St, Bldg 2",Templeton,CA,93465,Unlicensed Supplier
X11396,Portalupi Wine Company,195 Sour Ridge Court,Healdsburg,CA,95448,Unlicensed Supplier
X14323,Porter BAss,11750 Mays Canyon Rd,Guerneville,CA,95446,Unlicensed Supplier
X03557,Porter Creek Vineyards,8735 Westside Road,Healdsburg,CA,95448,Unlicensed Supplier
X12519,Porter Family Vineyard,1189 Green Valley Road,Napa,CA,94558,Unlicensed Supplier
X13911,Post Parade Wines,P O Box 3386,Yountville,CA,-,Unlicensed Supplier
X15755,Powell & Son,1671 James Drive,Carlsbad,CA,92008,Unlicensed Supplier
X11035,Praxis Cellars,561 Mission Boulevard,Santa Rosa,CA,95409,Unlicensed Supplier
X14875,Precision Wine Co,15 Marsala Way,Napa,CA,94558,Unlicensed Supplier
X03465,Preiss Imports,10360 Sorrento Valley Road Suite E,San Diego,CA,92121,Unlicensed Supplier
B00278,Preiss Imports,10360 Sorrento Valley Rd Ste E,San Diego,CA,92121,Unlicensed Supplier
X12673,Premier Wine Brokers,2993 Brookwood Drive,Napa,CA,94558,Unlicensed Supplier
X15565,Premier Wine Group,135 Third Street,San Rafael,CA,94901,Unlicensed Supplier
X01328,Premium Brands,5400 Old Sonoma Road,Napa,CA,94559,Unlicensed Supplier
X17386,Premium Distributing,5901 Bolsa Ave,Huntington Beach,CA,92647,Unlicensed Supplier
X01404,Premium Port Wines Inc,280 Utah Street,San Francisco,CA,94103,Unlicensed Supplier
X15971,Presqu'ile Winery,5691 Presqu'ile Dr,Santa Maria,CA,93455,Unlicensed Supplier
X16358,Prestige Wine Co,"100 E St, Ste 202",Santa Rosa,CA,95404-4606,Unlicensed Supplier
X00427,Preston Winery,9282 W Dry Creek Road,Healdsburg,CA,95448,Unlicensed Supplier
X03564,Pretty Sally,182 Brookside Drive,Portola Valley,CA,94028,Unlicensed Supplier
X02837,Pride Mountain Vineyards,4026 Spring Mountain Road,St Helena,CA,94574,Unlicensed Supplier
X16642,Promontory Winery,1022 Main St,Saint Helena,CA,94574,Unlicensed Supplier
X17275,Provenance Vineyards,5573 W. Woodbridge Rd,Lodi,CA,95242,Unlicensed Supplier
X12183,Punk Dog Wines,918 Enterprise Way Suite G,Napa,CA,94558,Unlicensed Supplier
B00677,Pure Project,9030 Kenamar Dr. #308,San Diego,CA,92121,Unlicensed Supplier
X12623,PureCos LLC,3439 Brookside Road Suite 204,Stockton,CA,95219,Unlicensed Supplier
X03309,Purple Wine Company,617 2nd Street,Petaluma,CA,94952,Unlicensed Supplier
X02061,Pyramids The,5875 Lakeville Highway,Petaluma,CA,94954,Unlicensed Supplier
X11826,Quady Winery,P O Box 728,Madera,CA,93689,Unlicensed Supplier
X00381,Quail Ridge,3230 Mount Veeder Road,Napa,CA,94558,Unlicensed Supplier
X10467,Quintessa Winery,1601 Silverado Trail,Rutherford,CA,94573,Unlicensed Supplier
X03440,Quintessential LLC,1310 2nd Street,Napa,CA,94559-2941,Unlicensed Supplier
X00770,Quivira Vineyards,4900 West Dry Creek Road,Healdsburg,CA,95448,Unlicensed Supplier
X11912,Quixote LLC,6126 Silverado Trail,Napa,CA,94558,Unlicensed Supplier
X13043,Quo Vino LLC,1082 Vine Street #272,Healdsburg,CA,95448,Unlicensed Supplier
X00950,Qupe,P O Box 440,Los Olivos,CA,93441,Unlicensed Supplier
X12414,R  B Wine Associates,499 Moore LN,Healdsburg,CA,95448,Unlicensed Supplier
X12465,R & B Cellars Inc,1835 San Jose Avenue,Alameda,CA,94501-4126,Unlicensed Supplier
X11043,R & G Schatz Farms,18247 North Tretheway Road,Lockeford,CA,95237,Unlicensed Supplier
X12761,R & W Vineyards,15060 Montebello Road,Cupertino,CA,95014,Unlicensed Supplier
X00794,R H Phillips Hogue,26836 Country Road 12A,Esparto,CA,95627-2139,Unlicensed Supplier
X00807,R O Imports,P O Box 306,St Helena,CA,94574,Unlicensed Supplier
X12847,R8 Wine Company,21692 Eighth Street East Suite 340,Sonoma,CA,95476,Unlicensed Supplier
X14745,RAINER WINE LLC,160 WIKIUP DR,SANTA ROSA,CA,95403-9540,Unlicensed Supplier
X14740,RAYMOND VINEYARD,849 ZINFANDEL LANE,ST HELENA,CA,94574,Unlicensed Supplier
X16883,RB Wine Associates,499 & 451 Moore Lane,Healdsburg,CA,95448,Unlicensed Supplier
X12890,RBZ Vineyards,1653 Old Price Canyon Road,San Luis Obispo,CA,93401,Unlicensed Supplier
X12886,RE:Wined LLC,P O Box 1124,windsor,CA,95492,Unlicensed Supplier
X14860,RHYS VINEYARDS,11715 SKYLINE BLVD,LOS GATOS,CA,95033,Unlicensed Supplier
X11334,RLB Wine Group,1538 Adams Street,St Helena,CA,94574,Unlicensed Supplier
X14889,ROBLEDO FAMILY WINERY,21901 BONNESS ROAD,SONOMA,CA,95476,Unlicensed Supplier
X13781,RTV Winery,132 East Carrillo St,Santa Barbara,CA,93101,Unlicensed Supplier
X01317,Rabbit Ridge Vineyard & Winery,1172 San Marcos Road,Paso Robles,CA,93446,Unlicensed Supplier
X00890,Racke USA,P O Box 182,Sonoma,CA,95476,Unlicensed Supplier
X02700,Radanovich Winery,P O Box 156,Mariposa,CA,95338,Unlicensed Supplier
X10641,Radio Coteau,P O Box 610,Forestville,CA,95436,Unlicensed Supplier
X14544,Raen Winery,PO Box 10489,Napa,CA,94581,Unlicensed Supplier
X16108,Railway LLC,417 Commece CT,Lompac,CA,93436,Unlicensed Supplier
X00809,Rainbow Ridge Wines Inc,700 E Tahquitz Canyon Suite E,Palm Springs,CA,92262,Unlicensed Supplier
X02441,Ramey Wine Cellars,P O Box 788,Healdsburg,CA,95448,Unlicensed Supplier
X13081,Ramian Estate,5225 Solano Avenue,Napa,CA,94558,Unlicensed Supplier
X02288,Ramon Bilbao Importers,10145 Via De La Amistad,San Diego,CA,92173,Unlicensed Supplier
X02980,Randolph International Trading Co,4510 South Boyle Avenue,Vernon,CA,90058,Unlicensed Supplier
X00203,Random Ridge,P O Box 691,Glen Ellen,CA,95452,Unlicensed Supplier
X01954,Ranke,27000 Ramal Road,Sonoma,CA,95476,Unlicensed Supplier
X11618,Rare Wine Company,280 Valley Dr,Brisbane,CA,94005,Unlicensed Supplier
X01254,Rasmussen Winery,2125 Cutting Wharf Road,Napa,CA,94559,Unlicensed Supplier
X15697,Rathbone Wine Group,P O Box 391,Oakland,CA,94602,Unlicensed Supplier
X14468,Rave-Pisoni LLC,7680 Bell Rd,Windsor,CA,95492,Unlicensed Supplier
X00546,Ravenswood,18701 Gehricke Road,Sonoma,CA,95476,Unlicensed Supplier
X15749,Raventos Codorniu / Aveniu,635 Broadway,Snoma,CA,95476,Unlicensed Supplier
X13386,Realm Cellars,C/O Elephant Ear Systems,Sebastopol,CA,95473,Unlicensed Supplier
X14190,Rebel Coast Winery,1158 Longfellow Drive,Manhattan Beach,CA,90266,Unlicensed Supplier
X12831,Recuerdo Wines,5033 Big Ranch Road,Napa,CA,94558,Unlicensed Supplier
X14351,Red Cap Vineyards,891 Ponderosa Dr,Angwin,CA,94508,Unlicensed Supplier
X11963,Red Car Wine Company,2717 Aviation Way Ste C 3-13,Santa Maria,CA,93455,Unlicensed Supplier
X03326,Reed Cellars,4230 Buena Vista Drive Suite A,Paso Robles,CA,93446,Unlicensed Supplier
X16192,Reeve Wines,PO Box 380,Healdsburg,CA,95492,Unlicensed Supplier
X02958,Refreshment Brands,6342 Bystrum Road,Ceres,CA,95307,Unlicensed Supplier
X11497,Regency Wine Group,418 Aviation Blvd Suite B,Santa Rosa,CA,95403,Unlicensed Supplier
X10534,Regusci Winery,5584 Silverado Trail,Napa,CA,94558,Unlicensed Supplier
X13140,Relic Wines,PO Box 327,St Helena,CA,94574,Unlicensed Supplier
X13455,Ren Acquisition Inc,12225 Steiner Road,Plymouth,CA,95669,Unlicensed Supplier
X10435,Renard,2040 Pine Street,Napa,CA,94559,Unlicensed Supplier
X10807,Rene Barbier,23 555 Highway 121,Sonoma,CA,95476,Unlicensed Supplier
X12613,Renteria Wines,1106 Clark Street,Napa,CA,94559,Unlicensed Supplier
X00356,Renwood Winery,8795 Folsom Blvd Suite 203,Sacramento,CA,95826,Unlicensed Supplier
X12851,Respite Wines,1201 Vine St Ste 103,Healdsburg,CA,95448,Unlicensed Supplier
X14142,Reuling Vineyard,8600 Templeman Rd,Forestville,CA,95436,Unlicensed Supplier
X10969,Revana Family Vineyard,2930 St Helena Hwy,St Helena,CA,94574,Unlicensed Supplier
X00895,Reverie Winery,1520 Diamond Mountain Rd,Calistoga,CA,94515,Unlicensed Supplier
X13083,Revolution Winery,1365 Gravenstein Highway,Sebastopol,CA,95472,Unlicensed Supplier
X16976,Rewa Vineyards LLC,5055 Solano Ave,Napa,CA,94558,Unlicensed Supplier
X11599,Reynolds Family Winery,3266 Silverado Trail,Napa,CA,94558,Unlicensed Supplier
X03433,Reynoso Vineyards,25500 River Road,Cloverdale,CA,95425,Unlicensed Supplier
X02519,Riboli Family Wine Estates,Pl San Antonio,Los Angeles,CA,90031,Unlicensed Supplier
X10666,Richochet,1478 Fairway Vista Court,Calistoga,CA,94515,Unlicensed Supplier
X02420,Rideau Vineyards,1562 Alamo Pintado Road,Solvang,CA,93463,Unlicensed Supplier
X00292,Ridge Vineyards,17100 Montebello Road,Cupertino,CA,95015,Unlicensed Supplier
X12892,Riley Wine Corporation,4191 Las Tablas Willow Creek Road,Paso Robles,CA,93446,Unlicensed Supplier
X11140,Rios Wine Company,3970 Peterson Drive,Calistoga,CA,94515,Unlicensed Supplier
X02443,Ristow Estates,5040 Silverado Trail,Napa,CA,94558,Unlicensed Supplier
X03469,Ritchie Creek Vineyards,4024 Spring Mountain Road,St Helena,CA,94574,Unlicensed Supplier
X11723,River Bluff Cellars,P O Box 451,Victor,CA,95253,Unlicensed Supplier
X10452,River Road Enterprises Inc,P O Box 1730,Gonzales,CA,93926,Unlicensed Supplier
X03169,River Road Vineyards,5220 Ross Road,Sebastopol,CA,95472,Unlicensed Supplier
X11621,River West Wines,4375 Westside Road,Healdsburg,CA,95448,Unlicensed Supplier
X12156,Riverbench LLC,6020 Foxen Canyon Road,Santa Maria,CA,93454,Unlicensed Supplier
X12477,Road 31,1175 Azuar Dr Quarters U,Mare Island,CA,94592,Unlicensed Supplier
X12780,Roar Wines,32721 River Road,Soledad,CA,93960,Unlicensed Supplier
X14357,Roark Wine Co,84 Incustrial Unit C,Buelllton,CA,93427,Unlicensed Supplier
X01548,Robert Biale Vineyards,2040 Brown Street,Napa,CA,94559,Unlicensed Supplier
X01771,Robert Craig Vineyards,625 Imperial  Way,Napa,CA,94559,Unlicensed Supplier
X02890,Robert Foley Vineyards,P O Box 847,Angwin,CA,94508,Unlicensed Supplier
X11075,Robert Hall Winery LLC,3443 Mill Road,Paso Robles,CA,93446,Unlicensed Supplier
X01879,Robert Keenan Winery,P O Box 142,St Helena,CA,94574,Unlicensed Supplier
X02600,Robert Mueller,PO Box 2100,Windsor,CA,95492,Unlicensed Supplier
X11929,Robert Oatley Vineyards Inc,755 Baywood Dr Suite 201 2nd FL,Petaluma,CA,95954,Unlicensed Supplier
X00525,Robert Pecota Winery,P O Box 303,Calistoga,CA,94515,Unlicensed Supplier
X01955,Robert Sinskey Vineyards,6320 Silverado Trail,Napa,CA,94558,Unlicensed Supplier
X00309,Robert Stemmler,24520 Ramal Road,Sonoma,CA,95476,Unlicensed Supplier
X00462,Robert Talbott Vineyards,P O Box 267,Carmel Valley,CA,93924,Unlicensed Supplier
X03271,Robert Young Estate Winery,PO Box 1240,Glen Ellen,CA,95442,Unlicensed Supplier
X13566,Rocca Family Vineyards,129 Devlin Road,Napa,CA,94558,Unlicensed Supplier
X12711,Rock Sake LLC,1011 N Orange Grove Unite 5,West Hollywood,CA,90046,Unlicensed Supplier
X01785,Rocking Horse Cellars,P O Box 5868,Napa,CA,94581-0868,Unlicensed Supplier
X03140,Rockland Road Cellars,1291 Rockland Road,St Helena,CA,94574,Unlicensed Supplier
X03126,Rockledge,1241 Adams Street #1094,St Helena,CA,94574,Unlicensed Supplier
X00228,Rodney Strong Vineyards,P O Box 6010,Healdsburg,CA,95448-6010,Unlicensed Supplier
X01356,Roederer U S  Marketing,2000 Powell Street Suite 1205,Emeryville,CA,94608,Unlicensed Supplier
X11563,Roessler Wine Cellars,380 First Street West,Sonoma,CA,95476,Unlicensed Supplier
X10881,Roessler Winery,20580 8th Street East,Sonoma,CA,95476,Unlicensed Supplier
X00404,Rombauer Vineyards,3522 Silverado Trail,St Helena,CA,94574,Unlicensed Supplier
X11111,Ron Lilly Wines,1618 Cedar Street,Calistoga,CA,94515,Unlicensed Supplier
X12355,Roney Concessionaire LLC,205 Concourse Blvd,Santa Rosa,CA,-,Unlicensed Supplier
X16153,Rootdown Wine Cellars,53 Front Street,Healdsburg,CA,95448,Unlicensed Supplier
X00518,Rosemount Estates,561 First Street West,Sonoma,CA,95476,Unlicensed Supplier
X00861,Rosenblum Cellars,2900 Main Street,Alameda,CA,94501,Unlicensed Supplier
X02704,Roshambo Winery,P O Box 1008,Healdsburg,CA,95448,Unlicensed Supplier
B00552,Rough Draft Brewing Co,"8830 Rehco Road, Suite D",San Diego,CA,92121,Unlicensed Supplier
X00315,Round Hill Cellars,1680 Silverado Trail,St Helena,CA,94574,Unlicensed Supplier
X13124,Round Pond Inc,PO Box 556,Rutherford,CA,94575,Unlicensed Supplier
X12578,Rowland Cellars,P O Box 2111,Yountville,CA,94599,Unlicensed Supplier
X11244,Roy Estates,1181 Las Posadas Rd Ste B,Angwin,CA,94508,Unlicensed Supplier
B00503,Rubicon Brewing Co,2004 Carolina Ave,Sacramento,CA,95811,Unlicensed Supplier
X01294,Rubicon Estate,1991 St Helena Highway,Rutherford,CA,94573,Unlicensed Supplier
X14535,Rubin Wines,5220 Ross Road,Sebastopol,CA,95472,Unlicensed Supplier
X00978,Rubissow Sargent Wine Co,2413 Fourth Street,Berkeley,CA,94710,Unlicensed Supplier
X10475,Rudd Winery,500 Oakville Crossroad,Oakville,CA,94562,Unlicensed Supplier
X01364,Rudi Wiest Selections,2231 Faraday Avenue,Carlsbad,CA,92008,Unlicensed Supplier
X03396,Rued Wines,P O Box 63,Healdsburg,CA,95448,Unlicensed Supplier
X10523,Rusack Vineyards,1819 Ballard Canyon Road,Solvang,CA,93463,Unlicensed Supplier
X02961,Russian Hill Estate Winery,4525 Slusser Road,Windsor,CA,95492,Unlicensed Supplier
B00251,Russian River Brewing Company,725 4th Street,Santa Road,CA,95404,Unlicensed Supplier
X12135,Russian River Vineyards,5700 Gravenstein Highway North,Forestville,CA,95436,Unlicensed Supplier
